file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F221.xlsx,551.9471088985008,10.160429547300598,637.2705915801533,759017.5431699577,256.0664094053178,204.2893072720024,97.41211041830412,98.14453230114852,98.87695418399292,1
F222.xlsx,909.9969125825476,15.16046106083352,1987.750607858668,2273029.942121611,249.38208080043108,195.56864625321825,98.14453230114852,97.41211041830412,96.67968853545972,1
F223.xlsx,735.8030062708106,11.945355796827933,1271.809766747637,1449863.8241569588,243.4325613603017,196.80148142486985,97.41211041830412,98.14453230114852,195.55664271945264,1
F224.xlsx,485.1308428648863,7.583341250832346,478.65895723383807,549570.1723044239,241.73262160567975,196.5300077570256,97.41211041830412,98.14453230114852,96.67968853545972,1
F225.xlsx,315.6905437889823,7.102432330534041,259.3524724574492,317541.94290394604,281.72065248844564,210.7134092016628,98.14453230114852,97.41211041830412,195.55664271945264,1
F226.xlsx,406.3616660077557,8.396053059535468,346.4015137942088,427317.6012920623,284.99812599302,214.04394173584623,97.41211041830412,98.14453230114852,195.55664271945264,1
F227.xlsx,456.6017905145153,8.818354885163892,415.79394315053946,505896.25918201415,302.4592342837517,214.70918193388653,97.41211041830412,98.14453230114852,195.55664271945264,1
F228.xlsx,512.2441686745474,8.966430636903597,384.6993930173537,476723.6781683509,287.64467271582345,215.33663178787967,97.41211041830412,98.14453230114852,390.3808635560609,1
F229.xlsx,670.4864247712313,12.105331707085323,601.1707269511741,766402.527256983,276.20782403191123,216.7002721512547,97.41211041830412,98.14453230114852,96.67968853545972,1
F23.xlsx,326.5166680788612,15.20369261182013,393.4446436195677,640211.8354706388,285.6253668593804,225.95376373046528,2.197265648533176,0.0,195.55664271945264,1
F230.xlsx,510.4264437535884,10.621296115410384,378.6081182989661,503705.5507069525,273.4051171114152,215.98168607794776,97.41211041830412,98.14453230114852,194.82422083660825,1
F231.xlsx,489.8734392961785,8.38567081275653,351.3463157139174,432207.43546118005,277.5659101303478,210.6588295249348,97.41211041830412,98.14453230114852,195.55664271945264,1
F232.xlsx,399.45252287184826,8.04955158645351,282.92340247956923,356411.6503031091,276.1116947169317,213.41165100678415,97.41211041830412,98.14453230114852,195.55664271945264,1
F233.xlsx,484.9388295243493,8.17752354699368,362.7739106509422,440386.9470628928,261.63746867787785,209.5278175937416,97.41211041830412,98.14453230114852,292.9687531377568,1
F234.xlsx,423.7318224844968,8.203890409555989,284.6158061368893,360717.6145886162,279.38845778921973,212.35747214451743,97.41211041830412,98.14453230114852,195.55664271945264,1
F235.xlsx,396.4856148278205,7.206161792890036,230.4364564036977,289424.35479373095,259.4998799185907,208.2743281038929,97.41211041830412,98.14453230114852,194.82422083660825,1
F236.xlsx,452.296583559451,7.532449470550092,276.68708977251987,341760.5069188829,270.9786880024451,210.9264382524378,97.41211041830412,98.14453230114852,194.82422083660825,1
F237.xlsx,513.967542667008,8.040503379063997,368.5716686434541,444051.8973129985,267.6234203475466,208.28289435148116,97.41211041830412,98.14453230114852,194.82422083660825,1
F238.xlsx,470.1924585020853,8.913239884540147,366.65047640625545,457248.72968675307,281.7720020986438,209.68600969322176,97.41211041830412,98.14453230114852,292.9687531377568,1
F239.xlsx,350.4999600001169,7.422870659402582,215.8451664873343,277717.7796963929,257.8579914874573,204.99838168221015,97.41211041830412,98.14453230114852,195.55664271945264,1
F24.xlsx,2836.714333216378,24.757091505053197,10259.85212047165,11144584.84276776,181.5907016293431,192.36549387752905,0.0,98.14453230114852,97.41211041830412,2
F240.xlsx,473.6546033046967,8.990649469613375,408.16710349015005,501223.8534099995,261.97033663013497,204.78754444269205,97.41211041830412,98.14453230114852,195.55664271945264,1
F241.xlsx,367.2024090131305,9.723928136665672,365.2258544198204,471275.14864753024,258.1375426656642,207.05597633781767,97.41211041830412,98.14453230114852,195.55664271945264,1
F242.xlsx,295.40317884174067,8.312290628201799,300.17874668430886,378504.7452263004,268.7489161685407,208.1867482900034,98.14453230114852,97.41211041830412,195.55664271945264,1
F243.xlsx,299.7810580207531,7.803018731352112,271.7923152405461,340996.40197643754,261.61728313338205,207.88876149814936,98.14453230114852,97.41211041830412,195.55664271945264,1
F244.xlsx,369.9245183056342,9.472382620915814,391.78519308745126,493549.00624459126,268.08443466942765,207.28539823249315,98.14453230114852,97.41211041830412,195.55664271945264,1
F245.xlsx,368.27993769720825,9.397513746221694,368.4469740013013,468179.2445770202,266.66387763562506,210.46153220830087,97.41211041830412,98.14453230114852,195.55664271945264,1
F246.xlsx,357.7012365934783,9.646081621281107,351.9880034238231,456160.7664199463,257.1160900827133,207.5407088677803,98.14453230114852,97.41211041830412,195.55664271945264,1
F247.xlsx,387.621362495251,9.621561394209772,424.2045731142325,529698.4921961998,260.13466972250325,208.8820584406024,98.14453230114852,97.41211041830412,195.55664271945264,1
F248.xlsx,327.8234756001328,9.579369816219954,361.0644539518464,464149.4995284462,266.85628175034674,207.92019597521207,98.14453230114852,97.41211041830412,195.55664271945264,1
F249.xlsx,388.9329318023429,9.85352216618464,435.8752766517842,546291.3551245582,273.2597065597422,204.41760452813588,97.41211041830412,98.14453230114852,195.55664271945264,1
F25.xlsx,289.67640760366584,14.792418081912937,276.93959578633815,508149.1092088541,300.7784644546727,221.1974077848947,2.197265648533176,195.55664271945264,1.4648437656887838,1
F250.xlsx,444.1138016587912,10.869119202186816,497.1375757202437,630657.2111503795,274.99666489954245,205.4729005539032,97.41211041830412,98.14453230114852,195.55664271945264,1
F251.xlsx,516.7105304195467,11.02085430333339,594.9348025151337,734303.8828926965,251.72945894065148,202.8531050888356,97.41211041830412,98.14453230114852,195.55664271945264,1
F252.xlsx,484.6130791348113,10.784485547123342,481.86070988916856,613119.9843654127,268.2298112780732,207.2845302111404,97.41211041830412,98.14453230114852,195.55664271945264,1
